formation,fairy,speed,has_HG,tank,has_armor,max_HP,DPS,has_chip,damage
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,297
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,256
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,152
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,191
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,93
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,220
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,132
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,147
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,100
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,k11 sl10 eot,0,99
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,253
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,156
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,227
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,299
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,130
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,178
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,195
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,255
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,233
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,155
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,257
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,206
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,252
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,316
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 vfl+speq,0,294
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,181
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,156
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,204
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,232
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,245
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,166
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,301
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,204
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,205
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,194
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,251
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,303
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,262
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,248
0-2-formation,2* dmg2 lv60 Beach,4,1,M16,0,605,sop mod3 8/8 eot+speq,0,164
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,137
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,194
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,70
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,180
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,176
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,166
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,90
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,138
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,94
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,96
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,116
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,147
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,152
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,150
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 speq,0,137
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,81
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,90
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,112
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,57
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,117
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,175
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,104
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,192
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,181
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,172
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,92
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,280
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,134
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,88
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,416 mod2 10/8 vfl,0,46
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,310
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,289
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,116
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,261
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,178
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,188
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,194
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,76
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,166
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,218
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,252
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,176
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,256
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,307
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 vfl,0,205
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,263
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,203
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,185
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,229
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,283
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,262
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,281
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,268
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,106
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,216
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,240
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,230
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,257
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,224
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,k11 sl10 eot,0,247
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,319
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,249
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,323
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,262
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,282
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,165
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,213
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,304
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,263
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,292
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,254
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,270
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,297
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,239
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 vfl+speq,0,220
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,200
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,369
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,307
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,321
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,215
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,252
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,303
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,332
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,159
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,210
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,314
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,221
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,362
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,250
0-2-formation,2* dmg2 lv99 Beach,10,1,M16,0,605,sop mod3 8/8 eot+speq,0,355
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,77
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,102
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,95
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,102
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,118
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,77
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,119
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,90
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,123
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,134
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,64
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,74
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,74
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,140
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,96
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,106
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,97
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,136
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,68
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,88
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,139
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,117
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,151
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,124
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,70
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,77
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,125
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,68
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,162
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,416 mod2 10/8 vfl,0,187
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,226
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,148
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,155
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,151
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,183
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,96
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,185
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,129
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,116
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,176
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,162
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,191
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,148
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,145
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,270
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,167
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,146
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,163
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,214
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,153
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,248
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,165
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,137
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,147
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,157
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,196
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,109
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,116
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,169
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 vfl,0,212
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,166
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,107
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,199
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,92
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,113
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,132
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,170
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,137
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,132
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,117
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,173
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,93
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,106
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,97
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,207
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,161
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,226
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,123
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,132
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,84
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,90
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,99
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,188
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,179
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,112
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,111
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,155
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,119
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,236
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,k11 sl10 eot,0,286
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,293
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,257
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,270
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,213
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,376
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,216
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,210
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,259
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,257
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,410
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,319
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,233
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,302
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,261
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 vfl+speq,0,251
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,239
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,299
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,326
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,252
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,257
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,512
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,374
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,264
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,376
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,357
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,440
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,285
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,440
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,286
0-2-formation,2* dmg2 lv60 Beach,4,1,Super Shorty,1,1210,sop mod3 8/8 eot+speq,0,302
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,131
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,156
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,107
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,97
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,104
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,161
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,109
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,84
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,108
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,153
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,131
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,108
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,75
0-2-formation,2* dmg2 lv89 Beach,6,1,Super Shorty,1,1210,416 mod2 10/8 speq,0,93
